TUCASEID,TULINENO,TEAGE,TERRP,TESEX,TXAGE,TXRRP,TXSEX
20240503241199,2,40,20,1,0,0,0
20240503241199,3,6,22,1,0,0,0
20240503241199,4,3,22,1,0,0,0
20240503241199,5,20,29,2,0,0,0
20240503241207,1,75,19,2,0,0,0
20240503241230,1,85,19,2,60,0,0
20240503241233,1,74,18,1,0,0,0
20240503241233,2,74,20,2,0,0,0
20240503241239,1,43,18,1,0,0,0
20240503241239,2,43,20,2,0,0,0
20240503241239,3,18,22,2,0,0,0
20240503241266,1,38,18,2,0,0,0
20240503241266,2,39,20,1,0,0,0
20240503241266,3,11,22,2,0,0,0
20240503241266,4,8,22,2,0,0,0
20240503241278,1,40,18,2,0,0,0
20240503241278,2,8,22,2,0,0,0
20240503241281,1,36,18,2,0,0,0
20240503241281,2,35,20,1,0,0,0
20240503241281,3,10,22,2,0,0,0
20240503241281,4,0,22,1,0,0,0
20240503241303,1,54,18,2,0,0,0
20240503241303,2,31,22,1,0,0,0
20240503241314,1,62,18,1,0,0,0
20240503241314,2,59,20,2,0,0,0
20240503241314,3,38,22,1,0,0,0
20240503241314,4,11,23,2,0,0,0
20240503241314,5,6,23,1,0,0,0
20240503241314,6,4,23,1,0,0,0
20240503241314,7,1,23,1,0,0,0
20240503241314,8,36,26,2,0,0,0
20240503241315,1,31,18,2,0,0,0
20240503241315,2,32,20,1,0,0,0
20240503241315,3,14,22,1,0,0,0
20240503241315,4,12,22,2,0,0,0
20240503241315,5,9,22,2,0,0,0
20240503241315,6,6,22,2,0,0,0
20240503241315,7,4,22,2,0,0,0
20240503241315,8,3,22,1,0,0,0
20240503241315,9,1,22,1,0,0,0
20240503241316,1,42,18,1,0,0,0
20240503241316,2,36,20,2,0,0,0
20240503241316,3,8,22,2,0,0,0
20240503241316,4,5,22,1,0,0,0
20240503241317,1,40,18,1,0,0,0
20240503241317,2,38,20,2,0,0,0
20240503241321,1,54,18,2,0,0,0
20240503241321,2,56,20,1,0,0,0
20240503241321,3,17,22,2,0,0,0
20240503241347,1,56,19,1,0,0,0
20240503241348,1,27,18,2,0,0,0
20240503241348,2,27,20,1,0,0,0
20240503241360,1,80,18,2,0,0,0
20240503241360,2,80,20,1,60,0,0
20240503241366,1,59,18,1,0,0,0
20240503241366,2,56,20,2,0,0,0
20240503241393,1,36,18,2,0,0,0
20240503241393,2,39,20,1,0,0,0
20240503241393,3,4,22,1,0,0,0
20240503241393,4,2,22,1,0,0,0
20240503241393,5,34,25,2,0,0,0
20240503241421,1,63,19,1,0,0,0
20240503241439,1,64,18,2,0,0,0
20240503241439,2,65,20,1,0,0,0
20240503241441,1,57,18,1,0,0,0
20240503241441,2,61,20,2,0,0,0
20240503241441,3,85,26,2,60,0,0
20240503241468,1,67,18,1,0,0,0
20240503241468,2,27,22,2,0,0,0
20240503241468,3,5,23,1,0,0,0
20240503241468,4,2,23,2,0,0,0
20240503241480,1,72,18,1,0,0,0
20240503241480,2,69,20,2,0,0,0
20240503241500,1,76,18,1,0,0,0
20240503241500,2,71,20,2,0,0,0
20240503241505,1,74,18,1,0,0,0
20240503241505,2,75,20,2,0,0,0
20240503241516,1,65,18,2,0,0,0
20240503241516,2,66,20,1,0,0,0
20240503241516,3,32,28,2,0,0,0
20240503241532,1,40,18,2,0,0,0
20240503241532,2,38,20,1,0,0,0
20240503241532,3,6,22,1,0,0,0
20240503241548,1,75,19,1,0,0,0
20240503241577,1,63,18,1,0,0,0
20240503241577,2,57,20,2,0,0,0
20240503241584,1,74,18,1,0,0,0
20240503241584,2,70,20,2,0,0,0
20240503241590,1,47,18,1,0,0,0
20240503241590,2,43,20,2,0,0,0
20240503241595,1,34,18,2,0,0,0
20240503241595,2,30,28,2,0,0,0
20240503241608,1,59,18,2,0,0,0
20240503241608,2,59,20,1,0,0,0
20240503241629,1,37,18,1,0,0,0
20240503241629,2,30,20,2,0,0,0
20240503241630,1,52,19,2,0,0,0
20240503241640,1,50,18,1,0,0,0
20240503241640,2,43,21,2,0,0,0
20240503241640,3,12,22,2,0,0,0
20240503241640,4,6,22,2,0,0,0
20240503241647,1,45,18,2,0,0,0
20240503241647,2,48,20,1,0,0,0
20240503241647,3,11,22,1,0,0,0
20240503241647,4,9,22,2,0,0,0
20240503241647,5,68,24,2,0,0,0
20240503241658,1,29,19,1,0,0,0
20240503241683,1,85,18,1,60,0,0
20240503241683,2,54,22,2,0,0,0
20240503241683,3,80,20,2,0,0,0
20240503241683,4,40,22,1,0,0,0
20240503241683,5,14,23,1,0,0,0
20240503241683,6,11,23,1,0,0,0
20240503241703,1,75,19,2,0,0,0
20240503241704,1,46,18,2,0,0,0
20240503241704,2,41,20,1,0,0,0
20240503241704,3,7,22,2,0,0,0
20240503241704,4,5,22,2,0,0,0
20240503241731,1,27,18,2,0,0,0
20240503241731,2,34,20,1,0,0,0
20240503241731,3,5,22,1,0,0,0
20240503241731,4,3,22,2,0,0,0
20240503241752,1,77,19,1,0,0,0
20240503241793,1,80,19,1,0,0,0
20240503241833,1,38,18,2,0,0,0
20240503241833,2,61,20,1,0,0,0
20240503241833,3,7,22,1,0,0,0
20240503241833,4,5,22,2,0,0,0
20240503241835,1,52,18,1,0,0,0
20240503241835,2,48,20,2,0,0,0
20240503241840,1,42,18,1,0,0,0
20240503241840,2,43,20,2,0,0,0
20240503241840,3,22,22,2,0,0,0
20240503241840,4,15,22,2,0,0,0
20240503241840,5,8,22,1,0,0,0
20240503241851,1,69,18,1,0,0,0
20240503241851,2,67,20,2,0,0,0
20240503241856,1,85,18,1,60,0,0
20240503241856,2,80,20,2,60,0,0
20240503241875,1,27,18,1,0,0,0
20240503241875,2,53,24,1,0,0,0
20240503241877,1,70,18,2,0,0,0
20240503241877,2,75,28,2,0,0,0
20240503241910,1,33,18,1,0,0,0
20240503241910,2,30,25,1,0,0,0
20240503241936,1,57,18,2,0,0,0
20240503241936,2,58,20,1,0,0,0
20240503241941,1,34,18,1,0,0,0
20240503241941,2,31,20,2,0,0,0
20240503241941,3,3,22,1,0,0,0
20240503241941,4,5,22,2,0,0,0
20240503241941,5,0,22,1,0,0,0
20240503241948,1,26,18,2,0,0,0
20240503241948,2,49,25,2,0,0,0
20240503241948,3,23,26,1,0,0,0
20240503241972,1,73,18,2,0,0,0
20240503241972,2,73,20,1,0,0,0
20240503241976,1,45,18,1,0,0,0
20240503241976,2,43,20,2,0,0,0
20240503241976,3,14,22,2,0,0,0
20240503241976,4,12,22,1,0,0,0
20240503242010,1,78,18,2,0,0,0
20240503242010,2,76,20,1,0,0,0
20240503242026,1,51,18,1,0,0,0
20240503242026,2,59,20,2,0,0,0
20240503242077,1,63,19,2,0,0,0
20240503242092,1,35,18,1,0,0,0
20240503242092,2,76,24,1,0,0,0
20240503242092,3,75,24,2,0,0,0
20240503242093,1,31,18,2,0,0,0
20240503242093,2,33,20,1,0,0,0
20240503242093,3,8,22,2,0,0,0
20240503242093,4,7,22,1,0,0,0
20240503242093,5,5,22,1,0,0,0
20240503242093,6,3,22,2,0,0,0
20240503242100,1,35,18,1,0,0,0
20240503242100,2,33,20,2,0,0,0
20240503242100,3,1,22,2,0,0,0
20240503242108,1,50,18,2,0,0,0
20240503242108,2,60,20,2,0,0,0
20240503242108,3,60,28,2,0,0,0
20240503242128,1,44,18,1,0,0,0
20240503242128,2,12,22,1,0,0,0
20240503242128,3,10,22,2,0,0,0
20240503242203,1,52,18,2,0,0,0
20240503242203,2,58,25,2,0,0,0
20240503242218,1,65,18,1,0,0,0
20240503242218,2,63,20,2,0,0,0
20240503242223,1,40,19,2,0,0,0
20240503242236,1,60,18,2,0,0,0
20240503242236,2,63,20,1,0,0,0
20240503242240,1,68,18,2,0,0,0
20240503242240,2,36,30,2,0,0,0
20240503242240,3,56,25,1,0,0,0
20240503242267,1,57,18,1,0,0,0
20240503242267,2,60,20,2,0,0,0
20240503242280,1,65,18,1,0,0,0
20240503242280,2,70,21,2,0,0,0
20240503242291,1,61,18,2,0,0,0
20240503242291,2,64,20,1,0,0,0
20240503242307,1,68,18,1,0,0,0
20240503242307,2,66,20,2,0,0,0
20240503242354,1,33,18,2,0,0,0
20240503242354,2,48,21,1,0,0,0
20240504240006,1,52,18,1,0,0,0
20240504240006,2,54,20,2,0,0,0
20240504240015,1,74,18,1,0,0,0
20240504240015,2,64,20,2,0,0,0
20240504240019,1,85,19,1,60,0,0
20240504240047,1,48,19,1,0,0,0
20240504240059,1,65,18,1,0,0,0
20240504240059,2,62,20,2,0,0,0
20240504240072,1,47,18,2,0,0,0
20240504240072,2,41,20,1,0,0,0
20240504240073,1,70,18,2,0,0,0
20240504240073,2,72,20,1,0,0,0
20240504240078,1,42,18,2,0,0,0
20240504240078,2,43,20,1,0,0,0
20240504240078,3,20,22,2,0,0,0
20240504240078,4,17,22,2,0,0,0
20240504240078,5,11,22,2,0,0,0
20240504240078,6,8,22,2,0,0,0
20240504240078,7,70,24,2,0,0,0
20240504240093,1,17,18,1,0,0,0
20240504240093,2,36,24,2,0,0,0
20240504240093,3,19,25,1,0,0,0
20240504240093,4,9,25,1,0,0,0
20240504240093,5,1,25,1,0,0,0
20240504240095,1,22,18,1,0,0,0
20240504240095,2,60,24,1,0,0,0
20240504240095,3,50,24,2,0,0,0
20240504240114,1,16,18,2,0,0,0
20240504240114,2,48,24,1,0,0,0
20240504240114,3,58,24,2,0,0,0
20240504240114,4,18,25,1,0,0,0
20240504240118,1,20,18,1,0,0,0
20240504240118,2,56,24,1,0,0,0
20240504240118,3,19,25,1,0,0,0
20240504240127,1,15,18,2,0,0,0
20240504240127,2,20,24,1,0,0,0
20240504240127,3,53,25,2,0,0,0
20240504240131,1,17,18,2,0,0,0
20240504240131,2,60,24,1,0,0,0
20240504240131,3,52,24,2,0,0,0
20240504240131,4,14,25,1,0,0,0
20240504240148,1,16,18,1,0,0,0
20240504240148,2,53,24,1,0,0,0
20240504240148,3,49,24,2,0,0,0
20240504240167,1,21,18,2,0,0,0
20240504240167,2,47,24,1,0,0,0
20240504240167,3,43,24,2,0,0,0
20240504240167,4,25,25,2,0,0,0
20240504240167,5,23,25,1,0,0,0
20240504240167,6,22,25,2,0,0,0
20240504240167,9,5,26,1,0,0,0
20240504240172,1,20,18,2,0,0,0
20240504240172,2,53,24,1,0,0,0
20240504240172,3,57,24,2,0,0,0
20240504240173,1,20,18,1,0,0,0
20240504240173,2,22,28,1,0,0,0
20240504240176,1,24,18,1,0,0,0
20240504240176,2,22,28,2,0,0,0
20240504240176,3,24,28,2,0,0,0
20240504240177,1,16,18,2,0,0,0
20240504240177,2,39,24,1,0,0,0
20240504240177,3,39,24,2,0,0,0
20240504240177,4,14,25,2,0,0,0
20240504240177,5,10,25,1,0,0,0
20240504240185,1,16,18,1,0,0,0
20240504240185,2,42,24,1,0,0,0
20240504240185,3,16,25,2,0,0,0
20240504240191,1,21,18,1,0,0,0
20240504240191,2,51,24,2,0,0,0
20240504240191,3,18,25,2,0,0,0
20240504240191,4,52,24,1,0,0,0
20240504240193,1,18,18,1,0,0,0
20240504240193,2,37,24,2,0,0,0
20240504240193,3,35,24,1,0,0,0
20240504240193,4,13,25,1,0,0,0
20240504240193,5,1,25,1,0,0,0
20240504240193,6,65,26,2,0,0,0
20240504240200,1,23,19,1,0,0,0
20240504240201,1,23,19,1,0,0,0
20240504240201,2,24,21,2,0,0,0
20240504240206,1,23,18,1,0,0,0
20240504240206,2,45,24,2,0,0,0
20240504240206,3,49,24,1,0,0,0
20240504240233,1,18,18,2,0,0,0
20240504240233,2,44,24,1,0,0,0
20240504240233,3,44,24,2,0,0,0
20240504240253,1,24,19,2,0,0,0
20240504240253,2,25,21,1,0,0,0
20240504240256,1,19,18,2,0,0,0
20240504240256,2,45,24,2,0,0,0
20240504240256,3,47,24,1,0,0,0
20240504240256,4,15,25,2,0,0,0
20240504240256,5,6,25,1,0,0,0
20240504240501,1,67,18,2,0,0,0
20240504240501,2,38,22,2,0,0,0
20240504240509,1,61,18,1,0,0,0
20240504240509,2,71,20,2,0,0,0
20240504240513,1,80,18,2,60,0,0
20240504240513,2,79,20,1,0,0,0
20240504240522,1,70,18,1,0,0,0
20240504240522,2,65,20,2,0,0,0
20240504240526,1,45,18,1,0,0,0
20240504240526,2,17,22,1,0,0,0
20240504240527,1,51,18,1,0,0,0
20240504240527,2,48,20,2,0,0,0
20240504240527,3,10,22,1,0,0,0
20240504240527,4,14,22,1,0,0,0
20240504240529,1,75,18,2,0,0,0
20240504240529,2,53,22,2,0,0,0
20240504240536,1,55,19,1,0,0,0
20240504240540,1,75,18,2,0,0,0
20240504240540,2,77,20,1,0,0,0
20240504240542,1,34,18,2,0,0,0
20240504240542,2,39,20,1,0,0,0
20240504240542,3,11,22,1,0,0,0
20240504240542,4,8,22,2,0,0,0
20240504240542,5,6,22,2,0,0,0
20240504240542,6,0,22,1,0,0,0
20240504240548,1,66,18,2,0,0,0
20240504240548,3,23,23,2,0,0,0
20240504240548,4,22,26,1,0,0,0
20240504240548,5,5,26,2,0,0,0
20240504240548,6,3,26,2,0,0,0
20240504240548,7,1,26,2,0,0,0
20240504240549,1,56,18,2,0,0,0
20240504240549,2,55,20,1,0,0,0
20240504240553,1,38,19,2,0,0,0
20240504240553,2,36,20,1,0,0,0
20240504240559,1,72,19,1,0,0,0
20240504240561,1,25,18,1,0,0,0
20240504240561,2,22,20,2,0,0,0
20240504240561,3,2,22,1,0,0,0
20240504240561,4,0,22,1,0,0,0
20240504240561,5,47,26,1,0,0,0
20240504240561,6,47,26,2,0,0,0
20240504240562,1,76,19,2,0,0,0
20240504240567,1,72,19,2,0,0,0
20240504240569,1,38,18,1,0,0,0
20240504240569,2,56,24,2,0,0,0
20240504240583,1,70,18,2,0,0,0
20240504240583,2,73,20,1,0,0,0
20240504240583,3,68,25,2,0,0,0
20240504240584,1,75,19,1,0,0,0
20240504240585,1,31,19,1,0,0,0
20240504240585,2,23,28,1,0,0,0
20240504240586,1,53,18,2,0,0,0
20240504240586,2,59,20,1,0,0,0
20240504240587,1,85,18,2,60,0,0
20240504240587,2,85,20,1,60,0,0
20240504240591,1,74,18,2,0,0,0
20240504240591,2,80,21,1,0,0,0
20240504240595,1,80,19,1,0,0,0
20240504240599,1,36,18,2,0,0,0
20240504240599,2,32,20,1,0,0,0
20240504240600,1,85,19,1,60,0,0
20240504240601,1,33,19,1,0,0,0
20240504240604,1,75,18,2,0,0,0
20240504240604,2,76,20,1,0,0,0
20240504240606,1,80,19,2,0,0,0
20240504240608,1,30,18,2,0,0,0
20240504240608,2,31,20,1,0,0,0
20240504240611,1,85,19,1,60,0,0
20240504240631,1,26,18,2,0,0,0
20240504240631,2,27,21,1,0,0,0
20240504240636,1,25,18,2,0,0,0
20240504240636,2,25,21,1,0,0,0
20240504240637,1,51,18,1,0,0,0
20240504240637,2,46,20,2,0,0,0
20240504240641,1,57,18,1,0,0,0
20240504240641,2,38,21,2,0,0,0
20240504240651,1,41,18,1,0,0,0
20240504240651,2,38,20,2,0,0,0
20240504240651,3,16,22,2,0,0,0
20240504240651,5,13,22,2,0,0,0
20240504240656,1,68,18,1,0,0,0
20240504240656,2,61,20,2,0,0,0
20240504240657,1,64,18,1,0,0,0
20240504240657,2,66,20,2,0,0,0
20240504240657,3,43,22,2,0,0,0
20240504240663,1,58,18,1,0,0,0
20240504240663,2,57,20,2,0,0,0
20240504240664,1,30,18,2,0,0,0
20240504240664,2,4,22,1,0,0,0
20240504240669,1,44,18,2,0,0,0
20240504240669,2,42,20,1,0,0,0
20240504240669,3,10,22,2,0,0,0
20240504240669,4,8,22,2,0,0,0
20240504240669,5,6,22,1,0,0,0
20240504240669,6,5,22,2,0,0,0
20240504240671,1,54,19,1,0,0,0
20240504240673,1,47,18,1,0,0,0
20240504240673,2,47,20,2,0,0,0
20240504240673,3,15,22,2,0,0,0
20240504240675,1,60,18,1,0,0,0
20240504240675,2,63,20,2,0,0,0
20240504240676,1,56,18,2,0,0,0
20240504240676,2,59,20,1,0,0,0
20240504240682,1,56,18,1,0,0,0
20240504240682,2,48,20,2,0,0,0
20240504240688,1,34,18,2,0,0,0
20240504240688,2,33,20,1,0,0,0
20240504240688,3,7,22,2,0,0,0
20240504240688,4,5,22,1,0,0,0
20240504240688,5,1,22,2,0,0,0
20240504240698,1,32,18,1,0,0,0
20240504240698,2,33,21,1,0,0,0
20240504240700,1,43,18,2,0,0,0
20240504240700,2,44,20,1,0,0,0
20240504240700,3,15,22,2,0,0,0
20240504240700,4,14,22,1,0,0,0
20240504240702,1,77,18,1,0,0,0
20240504240702,2,76,20,2,0,0,0
20240504240715,1,54,18,1,0,0,0
20240504240715,2,18,22,2,0,0,0
20240504240722,1,50,18,2,0,0,0
20240504240722,2,50,20,1,0,0,0
20240504240722,3,16,22,1,0,0,0
20240504240722,4,14,22,2,0,0,0
20240504240722,5,10,22,1,0,0,0
20240504240723,1,65,18,1,0,0,0
20240504240723,2,62,20,2,0,0,0
20240504240724,1,34,18,2,0,0,0
20240504240724,2,38,20,1,0,0,0
20240504240724,3,5,22,2,0,0,0
20240504240730,1,46,19,1,0,0,0
20240504240730,2,48,20,2,0,0,0
20240504240737,1,80,18,1,0,0,0
20240504240737,2,85,20,2,60,0,0
20240504240738,1,46,18,2,0,0,0
20240504240738,2,48,20,1,0,0,0
20240504240738,3,21,22,2,0,0,0
20240504240738,4,20,22,1,0,0,0
20240504240739,1,29,18,1,0,0,0
20240504240739,2,30,20,2,0,0,0
20240504240739,3,7,22,2,0,0,0
20240504240739,4,3,22,2,0,0,0
20240504240745,1,65,18,2,0,0,0
20240504240745,2,71,20,1,0,0,0
20240504240749,1,58,18,2,0,0,0
20240504240749,2,68,20,1,0,0,0
20240504240755,1,51,18,1,0,0,0
20240504240755,2,41,20,2,0,0,0
20240504240755,3,13,22,1,0,0,0
20240504240755,4,10,22,2,0,0,0
20240504240755,5,7,22,1,0,0,0
20240504240755,6,9,22,1,21,0,0
20240504240758,1,57,18,1,0,0,0
20240504240758,2,55,20,2,0,0,0
20240504240760,1,35,19,1,0,0,0
20240504240761,1,35,18,2,0,0,0
20240504240761,2,65,24,1,0,0,0
20240504240761,3,61,24,2,0,0,0
20240504240765,1,85,18,2,60,0,0
20240504240765,2,63,22,2,0,0,0
20240504240769,1,40,18,1,0,0,0
20240504240769,2,39,20,2,0,0,0
20240504240769,3,8,22,2,0,0,0
20240504240769,4,5,22,2,0,0,0
20240504240776,1,38,18,1,0,0,0
20240504240776,2,36,20,2,0,0,0
20240504240776,3,10,22,2,0,0,0
20240504240776,4,4,22,2,0,0,0
20240504240776,5,6,22,1,0,0,0
20240504240781,1,30,18,1,0,0,0
20240504240781,2,28,20,2,0,0,0
20240504240788,1,70,18,2,0,0,0
20240504240788,2,71,20,1,0,0,0
20240504240791,1,74,18,2,0,0,0
20240504240791,2,72,20,1,0,0,0
20240504240794,1,72,19,2,0,0,0
20240504240797,1,41,18,1,0,0,0
20240504240797,2,38,20,2,0,0,0
20240504240797,3,11,22,2,0,0,0
20240504240797,4,8,22,1,0,0,0
20240504240798,1,40,18,1,0,0,0
20240504240798,2,44,20,2,0,0,0
20240504240798,3,7,22,1,0,0,0
20240504240798,4,8,22,2,0,0,0
20240504240798,5,2,22,1,0,0,0
20240504240802,1,48,19,1,0,0,0
20240504240803,1,45,18,2,0,0,0
20240504240803,2,47,20,1,0,0,0
20240504240803,3,15,22,2,0,0,0
20240504240803,4,13,22,1,0,0,0
20240504240803,5,11,22,2,0,0,0
20240504240807,1,67,18,1,0,0,0
20240504240807,2,62,20,2,0,0,0
20240504240807,3,34,22,1,0,0,0
20240504240809,1,65,19,2,0,0,0
20240504240813,1,64,18,1,0,0,0
20240504240813,2,39,22,2,0,0,0
20240504240813,3,11,23,1,0,0,0
20240504240815,1,34,18,2,0,0,0
20240504240815,2,35,20,1,0,0,0
20240504240815,3,1,22,2,0,0,0
20240504240829,1,32,18,1,0,0,0
20240504240829,2,67,24,1,0,0,0
20240504240834,1,54,18,2,0,0,0
20240504240834,2,54,20,1,0,0,0
20240504240834,3,19,22,2,0,0,0
20240504240847,1,76,18,1,0,0,0
20240504240847,2,75,20,2,0,0,0
20240504240858,1,36,18,2,0,0,0
20240504240858,2,31,20,1,0,0,0
20240504240858,3,5,22,1,0,0,0
20240504240858,4,4,22,2,0,0,0
20240504240860,1,47,19,1,0,0,0
20240504240862,1,28,19,2,0,0,0
20240504240873,1,50,18,1,0,0,0
20240504240873,2,55,20,2,0,0,0
20240504240876,1,31,18,2,0,0,0
20240504240876,2,33,20,1,0,0,0
20240504240876,3,14,22,1,0,0,0
20240504240876,4,8,22,2,0,0,0
20240504240876,5,6,22,2,0,0,0
20240504240884,1,46,18,2,0,0,0
20240504240884,2,46,20,1,0,0,0
20240504240884,3,19,22,2,0,0,0
20240504240884,4,12,22,2,0,0,0
20240504240886,1,48,18,1,0,0,0
20240504240886,2,39,20,2,0,0,0
20240504240886,3,8,22,1,0,0,0
20240504240892,1,75,18,1,0,0,0
20240504240892,2,73,20,2,0,0,0
20240504240905,1,80,18,2,0,0,0
20240504240905,2,73,20,1,0,0,0
20240504240909,1,29,18,2,0,0,0
20240504240909,2,30,20,1,0,0,0
20240504240909,3,9,22,1,0,0,0
20240504240909,4,2,22,2,0,0,0
20240504240913,1,33,18,1,0,0,0
20240504240913,2,85,26,2,60,0,0
20240504240917,1,41,18,2,0,0,0
20240504240917,2,31,20,1,0,0,0
20240504240917,3,0,27,1,0,0,0
20240504240917,4,5,30,1,0,0,0
20240504240917,5,7,30,1,0,0,0
20240504240918,1,47,18,2,0,0,0
20240504240918,2,47,20,1,0,0,0
20240504240920,1,65,18,1,0,0,0
20240504240920,2,66,20,2,0,0,0
20240504240923,1,80,18,2,0,0,0
20240504240923,2,85,20,1,60,0,0
20240504240928,1,59,19,2,0,0,0
20240504240933,1,65,18,2,0,0,0
20240504240933,2,66,20,1,0,0,0
20240504240934,1,72,18,1,0,0,0
20240504240934,2,71,20,2,0,0,0
20240504240938,1,68,19,2,0,0,0
20240504240939,1,67,19,2,0,0,0
20240504240945,1,41,18,2,0,0,0
20240504240945,2,11,22,2,0,0,0
20240504240945,3,9,22,2,0,0,0
20240504240948,1,33,18,1,0,0,0
20240504240948,2,30,21,2,0,0,0
20240504240950,1,69,18,2,0,0,0
20240504240950,2,75,20,1,0,0,0
20240504240952,1,80,19,2,0,0,0
20240504240965,1,58,18,1,0,0,0
20240504240965,2,58,20,2,0,0,0
20240504240967,1,30,18,1,0,0,0
20240504240967,2,30,20,2,0,0,0
20240504240970,1,70,18,1,0,0,0
20240504240970,2,62,20,2,0,0,0
20240504240977,1,25,18,2,0,0,0
20240504240977,2,26,28,2,0,0,0
20240504240994,1,61,19,2,0,0,0
20240504240998,1,79,19,2,0,0,0
20240504241001,1,32,18,2,0,0,0
20240504241001,2,33,20,1,0,0,0
20240504241001,3,13,22,2,0,0,0
20240504241001,4,10,22,2,0,0,0
20240504241001,5,6,22,1,0,0,0
20240504241010,1,51,18,2,0,0,0
20240504241010,2,36,20,1,0,0,0
20240504241010,3,16,22,2,0,0,0
20240504241010,4,11,22,1,0,0,0
20240504241010,5,10,22,2,0,0,0
20240504241012,1,52,18,1,0,0,0
20240504241012,2,46,20,2,0,0,0
20240504241012,3,17,22,1,0,0,0
20240504241012,4,19,22,2,0,0,0
20240504241015,1,36,18,1,0,0,0
20240504241015,2,33,21,2,0,0,0
20240504241015,3,7,22,1,0,0,0
20240504241015,4,2,22,1,0,0,0
20240504241016,1,74,18,1,0,0,0
20240504241016,2,67,20,2,0,0,0
20240504241016,3,40,22,2,0,0,0
20240504241016,4,36,22,1,0,0,0
20240504241021,1,40,19,1,0,0,0
20240504241022,1,53,18,1,0,0,0
20240504241022,2,62,20,2,0,0,0
20240504241025,1,77,18,2,0,0,0
20240504241025,2,75,20,1,0,0,0
20240504241027,1,72,18,1,0,0,0
20240504241027,2,71,20,2,0,0,0
20240504241027,3,41,22,2,0,0,0
20240504241033,1,31,19,1,0,0,0
20240504241033,2,29,20,2,0,0,0
20240504241033,3,0,22,1,0,0,0
20240504241033,4,0,22,1,0,0,0
20240504241043,1,80,18,2,0,0,0
20240504241043,2,85,20,1,60,0,0
20240504241044,1,77,19,1,0,0,0
20240504241057,1,49,18,2,0,0,0
20240504241057,2,11,22,1,0,0,0
20240504241057,3,8,22,1,0,0,0
20240504241059,1,44,18,1,0,0,0
20240504241059,2,1,22,1,0,0,0
20240504241059,3,37,21,2,0,0,0
20240504241068,1,79,18,2,0,0,0
20240504241068,2,12,22,1,0,0,0
20240504241069,1,59,19,1,0,0,0
20240504241073,1,46,18,1,0,0,0
20240504241073,2,44,20,2,0,0,0
20240504241073,3,16,40,1,0,0,0
20240504241074,1,64,19,2,0,0,0
20240504241080,1,66,18,2,0,0,0
20240504241080,2,69,20,1,0,0,0
20240504241089,1,36,18,1,0,0,0
20240504241089,2,33,20,2,0,0,0
20240504241089,3,2,22,2,0,0,0
20240504241090,1,34,18,2,0,0,0
20240504241090,2,85,24,2,60,0,0
20240504241092,1,62,18,1,0,0,0
20240504241092,2,56,20,2,0,0,0
20240504241099,1,45,18,2,0,0,0
20240504241099,2,42,20,1,0,0,0
20240504241099,3,17,22,2,0,0,0
20240504241099,4,14,22,1,0,0,0
20240504241099,5,11,22,1,0,0,0
20240504241102,1,68,18,2,0,0,0
20240504241102,2,76,20,1,0,0,0
20240504241105,1,77,18,1,0,0,0
20240504241105,2,74,20,2,0,0,0
20240504241112,1,65,19,2,0,0,0
20240504241116,1,62,19,2,0,0,0
20240504241125,1,62,18,2,0,0,0
20240504241125,2,66,20,1,0,0,0
20240504241126,1,39,18,1,0,0,0
20240504241126,2,36,20,2,0,0,0
20240504241126,3,8,22,1,0,0,0
20240504241126,4,6,22,1,0,0,0
20240504241126,5,2,22,1,0,0,0
20240504241126,6,2,22,2,0,0,0
20240504241135,1,62,18,2,0,0,0
20240504241135,2,72,20,1,0,0,0
20240504241144,1,30,19,1,0,0,0
20240504241145,1,79,19,1,0,0,0
20240504241146,1,71,19,2,0,0,0
20240504241152,1,77,18,1,0,0,0
20240504241152,2,74,20,2,0,0,0
20240504241182,1,40,18,1,0,0,0
20240504241182,2,39,20,2,0,0,0
20240504241185,1,44,19,1,0,0,0
20240504241187,1,59,18,1,0,0,0
20240504241187,2,64,20,1,0,0,0
20240504241192,1,65,18,2,0,0,0
20240504241192,2,54,20,1,0,0,0
20240504241202,1,75,19,2,0,0,0
20240504241205,1,31,18,2,0,0,0
20240504241205,2,45,20,1,0,0,0
20240504241205,3,0,22,1,0,0,0
20240504241205,4,0,22,1,0,0,0
20240504241212,1,50,19,2,0,0,0
20240504241232,1,59,18,1,0,0,0
20240504241232,2,14,22,1,0,0,0
20240504241232,3,11,22,1,0,0,0
20240504241232,4,10,22,1,0,0,0
20240504241232,5,1,22,1,0,0,0
20240504241232,6,37,20,2,0,0,0
20240504241238,1,45,19,2,0,0,0
20240504241241,1,26,19,1,0,0,0
20240504241243,1,59,18,2,0,0,0
20240504241243,2,62,20,1,0,0,0
20240504241243,3,27,22,1,0,0,0
20240504241247,1,65,18,2,0,0,0
20240504241247,2,61,20,1,0,0,0
20240504241249,1,66,19,2,0,0,0
20240504241250,1,80,19,2,0,0,0
20240504241251,1,68,19,1,0,0,0
20240504241251,2,43,22,1,0,0,0
20240504241256,1,65,18,2,0,0,0
20240504241256,2,44,22,2,0,0,0
20240504241256,3,23,23,1,0,0,0
20240504241256,4,22,23,1,0,0,0
20240504241256,5,17,23,1,0,0,0
20240504241256,6,12,23,1,0,0,0
20240504241257,1,50,19,2,0,0,0
20240504241257,2,56,21,1,0,0,0
20240504241259,1,66,19,2,0,0,0
20240504241266,1,61,18,1,0,0,0
